-0.208443,-0.36232,-0.256529
-0.007373,0.333871,0.148077
0.168733,-0.00623843,-0.023687
0.244,0.212756,-0.043254
-0.193823,-0.0545573,-0.0605082
-0.214142,-0.037227,-0.0821159
0.134942,-0.0062279,-0.0850519
0.212419,-0.0538012,-0.281051
0.137011,-0.00581756,-0.0984791
-0.02409,0.171987,0.127198
-0.244481,0.190029,-0.150104
0.12645,0.0292878,-0.0248138
-0.104744,0.0292728,0.0379315
-0.179102,0.0915556,0.134308
-0.109816,0.196851,0.123696
0.204052,-0.0545607,-0.113936
0.225846,-0.00338076,-0.267931
-0.0605153,-0.00741844,-0.259676
0.225217,0.0423746,-0.185713
0.00529862,0.216693,0.127095
-0.101157,-0.044536,0.1323
0.140719,-0.0453771,-0.280642
-0.19922,-0.376927,0.158717
0.220243,-0.0541533,-0.22274
-0.242951,-0.0162116,-0.17304
0.0633601,-0.0145908,-0.280028
0.0468489,0.168772,0.127174
0.139189,0.183531,0.122591
0.251272,0.153162,-0.164065
0.193747,0.299985,0.147109
0.148826,0.0293498,-0.0598395
0.090014,0.0300781,-0.0168879
0.162156,-0.00811843,0.13289
0.191578,-0.156426,0.109589
0.0422874,-0.00583174,0.051342
-0.174177,-0.208082,0.11583
0.028639,-0.00079359,0.127408
0.125142,0.184913,0.12873
0.251054,0.046251,-0.174361
-0.210375,-0.0350165,0.0167907
0.210498,-0.0541462,-0.11021
-0.205928,-0.0687555,0.120253
-0.154629,0.191425,0.130374
0.065281,-0.0545624,0.121716
0.0600612,0.356731,0.164039
0.0851677,0.174448,0.127495
0.0615557,0.0301588,-0.0866019
0.117312,-0.00376992,0.127518
-0.129034,0.0293199,-0.199085
0.145046,0.0536737,0.109459
0.0768383,0.329146,0.143626
0.225475,0.070259,-0.190234
-0.197999,-0.30359,-0.254969
0.0870322,0.320223,0.159458
-0.234605,-0.0057222,-0.20055
0.21197,0.205668,0.0885934
0.100505,0.31814,0.139803
-0.00228557,-0.0545327,-0.279354
-0.199201,-0.00658381,-0.28009
-0.180931,0.0290418,-0.0689875
0.226471,0.214847,-0.114576
0.186972,-0.369355,0.157167
0.190246,-0.00623489,-0.0401631
0.196348,-0.0468209,-0.280943
0.209107,0.249845,0.121522
0.101586,0.279389,0.151725
0.0957885,0.157857,0.118324
0.0162811,-0.00624703,0.0546715
0.215799,0.180961,0.106402
-0.214909,-0.297055,-0.254759
-0.219433,-0.327574,-0.271968
0.00936777,0.0292802,0.013919
0.224882,-0.184158,-0.282438
0.219901,-0.352545,-0.258916
-0.20555,0.094359,0.127585
0.20495,0.26521,0.14379
0.178264,-0.125768,0.11137
0.200365,-0.283812,0.147128
-0.0145532,0.0292825,0.00256109
0.113175,0.0618733,0.110031
-0.20608,0.158939,0.128076
-0.23115,0.196249,0.124581
0.103327,0.0251165,-0.256984
-0.199427,0.0180483,0.0229296
-0.203301,0.358208,0.153134
-0.0695918,0.251507,0.134607
-0.194727,-0.290806,0.148192
0.0573518,-0.0541736,-0.261038
0.17265,-0.00624212,-0.0173169
-0.211523,0.00873404,-0.103509
-0.00880858,0.0301159,-0.0215434
-0.0221161,-0.00625418,0.0478011
0.203618,0.0768918,0.133562
-0.186776,-0.0245118,0.0524208
0.10882,0.167413,0.126868
-0.0718632,0.323184,0.161217
0.20928,0.195651,0.107837
-0.199158,-0.314846,-0.281956
0.192766,-0.316745,0.1504
-0.200328,0.0239741,-0.196828
0.0507605,-0.0134893,-0.259969
-0.00274646,0.0106572,-0.273078
-0.20553,-0.168204,0.121831
0.0214265,-0.0428679,0.132049
0.252221,0.00617526,-0.183845
-0.218618,0.160644,-0.168014
0.0735245,0.0907816,0.111144
-0.159671,0.029705,-0.135621
0.060469,0.00465083,-0.275616
0.244619,0.195332,-0.0476047
0.0451442,0.0183794,0.125917
-0.203837,-0.378365,-0.264565
-0.0999082,-0.0545327,-0.276363
-0.201572,0.0169991,-0.0022136
-0.203471,-0.234807,0.142817
-0.219685,-0.308241,-0.265615
-0.202573,0.292092,0.146187
0.0320614,0.221752,0.133742
0.206605,0.0194262,-0.110977
0.0363136,-0.00623999,-0.0516587
0.225924,-0.0448557,-0.213336
0.0919986,0.276742,0.152487
-0.0842482,0.253767,0.138356
-0.0183479,-0.00578279,-0.221834
-0.0600364,-0.00616075,-0.163632
0.194582,0.107893,0.135148
0.193674,-0.10873,-0.251981
-0.201165,-0.0545555,0.0418556
0.196935,-0.0167842,-0.0596594
-0.0119991,0.0301318,-0.0411945
0.192991,-0.300695,0.124551
-0.00670076,0.0301384,-0.143999
-0.105479,0.0293941,-0.231951
-0.0877409,0.0293177,-0.18612
0.209739,-0.285637,0.125309
-0.176801,-0.349225,0.131886
0.0668566,-0.00619711,-0.244663
-0.0149773,-0.0062441,-0.034396
-0.00882677,-0.0537297,-0.267718
0.019873,0.34052,0.148842
-0.167098,-0.00623579,-0.0546676
-0.0918297,0.252908,0.138198
0.226404,0.145103,-0.197426
-0.0801515,0.02936,-0.0924044
0.134079,0.0292972,-0.0833998
0.180441,0.0292898,-0.189734
-0.180037,-0.245858,0.14411
-0.220562,-0.251625,-0.277
0.192676,-0.0545575,0.0418547
0.178263,-0.111948,0.115689
0.144795,0.0152201,-0.268862
-0.200785,-0.272498,0.120708
-0.179765,-0.25457,0.118568
-0.176349,0.34179,0.150717
